stop_name,lat,lon,time_mins,main_mode
Ascensor,40.42081,-3.72012,20.566666666666666,metro
ALTO DE EXTREMADURA,40.40993,-3.73894,27.316666666666666,metro
Pza. Alto de Extremadura,40.40992,-3.73905,27.583333333333332,metro
Higueras,40.40486,-3.74505,30.516666666666666,metro
LUCERO,40.4051,-3.74534,29.5,metro
Cebreros,40.40477,-3.74562,30.516666666666666,metro
Ascensor,40.40477,-3.74553,30.483333333333334,metro
Nuevos Ministerios,40.44662,-3.69246,0.38333333333333336,metro
Méndez Álvaro Estación Sur,40.39538,-3.67819,24.933333333333334,metro
ARGANZUELA-PLANETARIO,40.3931,-3.68864,26.516666666666666,metro
Intercambiador de Príncipe Pío,40.42107,-3.72037,21.133333333333333,metro
Bronce,40.39304,-3.6885,27.333333333333332,metro
Intercambiador de Plaza Elíptica,40.3846,-3.71848,32.75,metro
Avda. de Niza impares,40.43256,-3.6079,35.56666666666667,metro
LAS MUSAS,40.43299,-3.60788,34.63333333333333,metro
Avda. de Niza pares,40.4326,-3.60747,36.15,metro
SAN BLAS,40.42799,-3.61547,32.75,metro
Amposta,40.42765,-3.62274,38.13333333333333,metro
Pobladura del Valle pares,40.42749,-3.61617,34.28333333333333,metro
Pobladura del Valle impares,40.42789,-3.61568,33.083333333333336,metro
SIMANCAS,40.42799,-3.62572,30.933333333333334,metro
BARRIO DE LA CONCEPCION,40.4391,-3.652,23.833333333333332,metro
Castillo de Uclés,40.42786,-3.62581,32.916666666666664,metro
GARCIA NOBLEJAS,40.42842,-3.6333,29.166666666666668,metro
Hermanos García Noblejas,40.42917,-3.63203,31.483333333333334,metro
ASCAO,40.43021,-3.64106,27.466666666666665,metro
Ascao,40.43017,-3.64115,27.833333333333332,metro
Ascensor,40.4396,-3.65213,24.983333333333334,metro
GREGORIO MARAÑON,40.43825,-3.69148,11.1,metro
Miguel Angel,40.43792,-3.69138,10.9,metro
Avda. de Bruselas pares,40.43945,-3.66288,22.866666666666667,metro
PARQUE DE LAS AVENIDAS,40.43945,-3.66297,21.833333333333332,metro
Martínez Villergas,40.43921,-3.65173,24.35,metro
CARTAGENA,40.43934,-3.67215,20.283333333333335,metro
AVENIDA DE AMERICA,40.43804,-3.67653,16.316666666666666,metro
Virgen del Romero,40.43855,-3.65164,25.7,metro
Ascensor,40.4383,-3.6992,19.516666666666666,metro
CANAL,40.4387,-3.70489,16.85,metro
José Abascal - Ponzano,40.43831,-3.69888,19.166666666666668,metro
ISLAS FILIPINAS,40.43907,-3.71373,20.366666666666667,metro
Cea Bermúdez pares - Gaztambide,40.43922,-3.71497,24.083333333333332,metro
Cea Bermúdez impares - Gaztambide,40.439,-3.71498,24.65,metro
Cea Bermúdez impares - Guzmán el Bueno,40.43897,-3.71302,22.716666666666665,metro
Cea Bermúdez - Guzmán el Bueno,40.43915,-3.71306,22.466666666666665,metro
Moguer,40.45663,-3.7124,31.45,metro
FRANCOS RODRIGUEZ,40.45648,-3.71239,31.666666666666668,metro
Ascensor,40.45655,-3.71195,31.65,metro
Ascensor,40.43898,-3.71426,23.716666666666665,metro
GUZMAN EL BUENO,40.44633,-3.71229,18.083333333333332,metro
VALDEZARZA,40.46482,-3.71597,37.666666666666664,metro
Alejandro Rodríguez,40.45631,-3.71193,32.13333333333333,metro
Armenteros,40.46446,-3.71449,35.416666666666664,metro
Ascensor,40.46499,-3.71658,38.333333333333336,metro
Emerenciana Zurilla,40.46493,-3.71498,36.583333333333336,metro
ANTONIO MACHADO,40.47022,-3.71769,30.483333333333334,metro
Valderrodrigo - Valdesangil,40.47012,-3.71775,30.733333333333334,metro
Valderrodrigo,40.46995,-3.71809,31.35,metro
PEÑAGRANDE,40.47592,-3.71582,31.9,metro
Vereda de Ganapanes pares,40.47607,-3.71584,42.2,metro
Ascensor,40.47026,-3.71788,30.866666666666667,metro
AVENIDA DE LA ILUSTRACION,40.4801,-3.7184,33.083333333333336,metro
Ascensor,40.47585,-3.71613,42.416666666666664,metro
LACOMA,40.48502,-3.72305,34.55,metro
Riscos de Polanco,40.48517,-3.72289,34.983333333333334,metro
ARROYOFRESNO,40.4909,-3.72604,36.06666666666667,metro
Ascensor,40.48498,-3.72288,34.86666666666667,metro
PITIS,40.49511,-3.72589,37.28333333333333,metro
Camino de Peñagrande,40.49519,-3.72559,39.4,metro
Ascensor,40.49077,-3.72606,36.45,metro
ALONSO CANO,40.43838,-3.69925,17.7,metro
Ascensor,40.495,-3.72556,37.88333333333333,metro
Estadio Metropolitano,40.43384,-3.60102,39.78333333333333,metro
ESTADIO METROPOLITANO,40.43339,-3.60015,36.68333333333333,metro
COSLADA CENTRAL,40.42374,-3.56119,48.7,metro
Correspondencia RENFE,40.42382,-3.56117,48.93333333333333,metro
Avda. España,40.4227,-3.56882,49.61666666666667,metro
Ascensor,40.42355,-3.562,51.28333333333333,metro
BARRIO DEL PUERTO,40.4225,-3.56919,47.45,metro
Ascensor,40.42273,-3.56895,49.766666666666666,metro
Ascensor RENFE,40.42373,-3.56083,49.516666666666666,metro
LA RAMBLA,40.42514,-3.54792,51.1,metro
Ascensor,40.42519,-3.54798,51.2,metro
Honduras,40.42512,-3.54782,51.483333333333334,metro
COLOMBIA,40.45634,-3.67682,11.133333333333333,metro
JARAMA,40.42295,-3.52549,55.18333333333333,metro
Príncipe de Vergara impares - Colombia,40.4567,-3.67717,13.116666666666667,metro
Plaza de Guernica,40.42286,-3.52543,55.81666666666667,metro
SAN FERNANDO,40.42441,-3.53541,53.1,metro
Ascensor,40.42299,-3.52544,55.55,metro
Príncipe de Vergara pares - Colombia,40.45648,-3.67692,13.016666666666667,metro
Príncipe de Vergara impares - Pza. Rep. Dominicana,40.45811,-3.67701,14.283333333333333,metro
Terminales 123,40.46824,-3.57099,46.71666666666667,metro
HENARES,40.41777,-3.52718,56.7,metro
Avda. Capital de España-Madrid,40.46343,-3.61619,20.85,metro
FERIA DE MADRID,40.46389,-3.6162,19.45,metro
Feria de Madrid pabellones pares,40.46408,-3.6158,21.033333333333335,metro
Feria de Madrid pabellones impares,40.46405,-3.61681,21.65,metro
Algorta,40.41779,-3.52709,57.016666666666666,metro
Ascensor,40.46419,-3.61594,21.25,metro
PINAR DEL REY,40.468,-3.64867,15.166666666666666,metro
BARAJAS,40.47577,-3.58253,27.066666666666666,metro
Hospital del Henares,40.41756,-3.53442,58.56666666666667,metro
Ascensor,40.41773,-3.52725,57.1,metro
HOSPITAL DEL HENARES,40.41761,-3.53453,57.95,metro
Ascensor,40.46801,-3.64815,16.083333333333332,metro
AEROPUERTO T-4,40.49177,-3.59325,29.983333333333334,metro
Avda. Logroño,40.47576,-3.58255,27.1,metro
Aeropuerto T4,40.49176,-3.59356,31.0,metro
BARRIO DEL PILAR,40.47689,-3.70316,36.36666666666667,metro
Terminal T4,40.49218,-3.59316,33.266666666666666,metro
Cardenal Herrera Oria,40.48531,-3.70847,48.78333333333333,metro
HERRERA ORIA,40.48466,-3.70751,48.233333333333334,metro
AEROPUERTO T1-T2-T3,40.46864,-3.56954,25.1,metro
Ginzo de Limia impares,40.47797,-3.704,37.43333333333333,metro
Ginzo de Limia pares,40.47807,-3.70354,37.666666666666664,metro
Ginzo de Limia pares,40.47632,-3.70294,37.166666666666664,metro
VENTILLA,40.46944,-3.69588,27.616666666666667,metro
PLAZA DE CASTILLA,40.4669,-3.68913,19.366666666666667,metro
DUQUE DE PASTRANA,40.46763,-3.67917,25.816666666666666,metro
Avda. Asturias pares,40.46972,-3.69571,28.0,metro
PIO XII,40.463,-3.67579,19.083333333333332,metro
Mateo Inurria,40.46746,-3.67929,25.183333333333334,metro
Avda. de Pío XII,40.46262,-3.67596,28.45,metro
COLOMBIA,40.45749,-3.67694,13.25,metro
Avda. de Pío XII,40.46501,-3.67552,31.983333333333334,metro
CONCHA ESPINA,40.45145,-3.67738,18.283333333333335,metro
CRUZ DEL RAYO,40.44427,-3.67821,20.066666666666666,metro
Príncipe de Vergara impares,40.44313,-3.67869,19.433333333333334,metro
NUÑEZ DE BALBOA,40.43013,-3.67936,20.9,metro
IBIZA,40.41839,-3.67858,25.716666666666665,metro
PRINCIPE DE VERGARA,40.42418,-3.68024,22.716666666666665,metro
Ibiza,40.41836,-3.67803,26.633333333333333,metro
Aeropuerto T1 - T2 - T3,40.46864,-3.56965,25.15,metro
SAINZ DE BARANDA,40.41503,-3.66951,19.05,metro
Estrella Polar,40.41177,-3.66342,29.833333333333332,metro
Vinateros impares,40.40993,-3.65013,31.6,metro
ESTRELLA,40.41147,-3.66179,25.466666666666665,metro
VINATEROS,40.41024,-3.65273,27.483333333333334,metro
Corregidor José de Pasamonte,40.40951,-3.6499,31.083333333333332,metro
Vinateros pares,40.41028,-3.6527,27.583333333333332,metro
Arroyo Belincoso,40.41005,-3.65246,28.15,metro
Vinateros impares,40.40698,-3.64409,33.516666666666666,metro
Plaza de Cataluña,40.44943,-3.67767,25.6,metro
PAVONES,40.40051,-3.63512,31.516666666666666,metro
ARTILLEROS,40.40522,-3.64181,29.416666666666668,metro
Hacienda de Pavones impares,40.40084,-3.6355,36.7,metro
Vinateros,40.40538,-3.64149,30.066666666666666,metro
Pico de Artilleros,40.40505,-3.64161,30.45,metro
Príncipe de Vergara pares,40.44626,-3.67803,25.85,metro
VICALVARO,40.40422,-3.60886,37.78333333333333,metro
Pº Artilleros pares,40.40482,-3.60917,39.4,metro
VALDEBERNARDO,40.40005,-3.62156,34.666666666666664,metro
Bulevar Indalecio Prieto - Raya,40.40098,-3.62116,36.31666666666667,metro
Ascensor,40.40433,-3.60924,38.65,metro
Ascensor,40.4008,-3.62133,35.95,metro
San Cipriano pares,40.4039,-3.60483,41.666666666666664,metro
SAN CIPRIANO,40.40381,-3.60239,38.916666666666664,metro
San Cipriano impares,40.40399,-3.6014,40.56666666666667,metro
Ascensor,40.40385,-3.60367,40.333333333333336,metro
PUERTA DE ARGANDA,40.40132,-3.59598,40.38333333333333,metro
Terminal de Autobuses,40.4014,-3.59588,40.56666666666667,metro
Ascensor no acceso independiente,40.40133,-3.59584,40.53333333333333,metro
PACO DE LUCIA,40.49965,-3.70908,53.03333333333333,metro
Ascensor Exterior,40.49962,-3.70924,53.15,metro
MIRASIERRA,40.4911,-3.71634,49.4,metro
FUENCARRAL,40.49509,-3.69283,55.083333333333336,metro
Pº Ferrocarril,40.3674,-3.54841,55.15,metro
RIVAS VACIAMADRID,40.32837,-3.5206,58.916666666666664,metro
BEGOÑA,40.48041,-3.68585,36.93333333333333,metro
Wenceslao Garcia,40.32845,-3.52035,58.93333333333333,metro
RIVAS URBANIZACIONES,40.36677,-3.54728,53.266666666666666,metro
Cdad. Sanitaria La Paz,40.48023,-3.68589,37.0,metro
LA POVEDA,40.31902,-3.47745,63.75,metro
San Modesto,40.48345,-3.68711,45.25,metro
SANTIAGO BERNABEU,40.45159,-3.69038,9.033333333333333,metro
ARGANDA DEL REY,40.30367,-3.44752,67.85,metro
RIVAS FUTURA,40.34134,-3.52479,57.166666666666664,metro
Pº de la Estación,40.30353,-3.4475,67.88333333333334,metro
Paseo Castellana pares,40.45145,-3.69039,8.866666666666667,metro
Paseo Castellana pares,40.45846,-3.68965,16.2,metro
CHAMARTIN,40.4721,-3.68259,32.916666666666664,metro
Concepción Arenal,40.34126,-3.52489,57.31666666666667,metro
Paseo Castellana impares,40.45846,-3.69031,17.183333333333334,metro
CUZCO,40.45842,-3.68985,16.983333333333334,metro
Marie Curie,40.34021,-3.52617,60.15,metro
Paseo Castellana impares,40.45383,-3.69076,12.033333333333333,metro
GREGORIO MARAÑON,40.43753,-3.69127,9.433333333333334,metro
Ascensor exterior,40.34004,-3.52601,60.45,metro
Paseo Castellana pares,40.45381,-3.69026,11.85,metro
ALONSO MARTINEZ,40.42853,-3.69643,11.666666666666666,metro
PRINCIPE PIO,40.42103,-3.72033,15.833333333333334,metro
TRIBUNAL,40.426,-3.70208,12.766666666666667,metro
PLAZA DE ESPAÑA,40.42409,-3.7097,14.083333333333334,metro
Ascensor,40.39718,-3.77421,28.766666666666666,metro
LAGO,40.41641,-3.73563,19.216666666666665,metro
Crta. Carabanchel - Aravaca,40.39709,-3.77479,28.25,metro
COLONIA JARDIN,40.39698,-3.77462,27.183333333333334,metro
Villamanín,40.40766,-3.75288,26.2,metro
BATAN,40.40786,-3.75311,22.866666666666667,metro
Pº de los Húsares,40.37841,-3.79249,36.5,metro
Pº de Extremadura,40.37757,-3.7925,35.166666666666664,metro
Ascensor nº1,40.37822,-3.79274,36.5,metro
CUATRO VIENTOS,40.37771,-3.79152,32.75,metro
Retablo de Melisendra,40.50108,-3.69474,60.0,metro
MONTECARMELO,40.50525,-3.69575,59.5,metro
AVIACION ESPAÑOLA,40.38364,-3.78392,30.866666666666667,metro
Fuente de Lima,40.38382,-3.78391,31.15,metro
Avda. Monasterio de Silos,40.50529,-3.69582,59.7,metro
LAS TABLAS,40.50833,-3.66944,44.21666666666667,metro
Palas de Rey,40.50843,-3.66936,45.11666666666667,metro
TRES OLIVOS,40.5012,-3.6952,62.983333333333334,metro
PUERTA DEL SUR,40.34524,-3.81211,40.53333333333333,metro
Avenida de la Libertad impares,40.34982,-3.80768,40.68333333333333,metro
JOAQUIN VILUMBRALES,40.34985,-3.8072,39.15,metro
Avenida de la Libertad impares,40.34599,-3.81153,43.75,metro
Avenida de la Libertad pares,40.34543,-3.81161,43.45,metro
Ascensor,40.34557,-3.81152,43.666666666666664,metro
Olímpico Francisco Fernández Ochoa,40.34474,-3.81292,43.36666666666667,metro
RONDA DE LA COMUNICACION,40.51553,-3.66277,74.63333333333334,metro
Avda. Bruselas,40.53187,-3.6355,38.583333333333336,metro
Ascensor,40.52772,-3.65855,35.4,metro
LA GRANJA,40.5276,-3.65859,34.766666666666666,metro
LA MORALEJA,40.53196,-3.63556,37.983333333333334,metro
Ascensor,40.51586,-3.66289,32.766666666666666,metro
Ascensor,40.55435,-3.6354,45.0,metro
MARQUES DE LA VALDAVIA,40.54102,-3.63738,40.31666666666667,metro
Ascensor,40.53199,-3.63548,39.2,metro
BAUNATAL,40.55442,-3.63513,44.666666666666664,metro
Ascensor,40.54107,-3.63755,41.36666666666667,metro
ABRANTES,40.38083,-3.7279,41.46666666666667,metro
Avda. de Abrantes pares,40.38104,-3.72809,42.18333333333333,metro
PLAZA ELIPTICA,40.3846,-3.71825,33.516666666666666,metro
Ascensor,40.38067,-3.72835,42.28333333333333,metro
Avda. de Abrantes pares - Besolla,40.37603,-3.73437,45.4,metro
Ascensor,40.37587,-3.7346,46.13333333333333,metro
PAN BENDITO,40.37587,-3.73417,43.233333333333334,metro
MANUEL DE FALLA,40.55048,-3.64688,43.06666666666667,metro
Avda. de Abrantes impares - Besolla,40.37587,-3.73406,43.36666666666667,metro
REYES CATOLICOS,40.55037,-3.6234,46.516666666666666,metro
Avda. Plaza de Toros,40.55028,-3.62336,47.083333333333336,metro
SAN FRANCISCO,40.3736,-3.7391,44.7,metro
Avda. Los Poblados impares,40.37385,-3.74005,47.233333333333334,metro
CARABANCHEL ALTO,40.372,-3.75191,47.31666666666667,metro
Ascensor,40.3718,-3.75171,47.68333333333333,metro
LA PESETA,40.36422,-3.7569,49.416666666666664,metro
HOSPITAL INFANTA SOFIA,40.55977,-3.61145,48.9,metro
Avda. La Peseta,40.36423,-3.75703,49.43333333333333,metro
Poeta Rafael Morales,40.5602,-3.61143,50.6,metro
Ascensor,40.5597,-3.61077,50.46666666666667,metro
PARQUE LISBOA,40.34969,-3.8212,48.833333333333336,metro
PUERTA DEL SUR,40.34543,-3.81249,41.016666666666666,metro
Ascensor Exterior,40.35771,-3.77745,55.483333333333334,metro
LA FORTUNA,40.35795,-3.77783,54.93333333333333,metro
Avda. de Leganés,40.34985,-3.82151,49.43333333333333,metro
ALCORCON CENTRAL,40.35008,-3.83178,50.63333333333333,metro
Ascensor,40.34957,-3.82105,49.36666666666667,metro
Avda. Móstoles-Navalcarnero,40.34991,-3.8315,51.833333333333336,metro
Avda. Móstoles-Bailén,40.34954,-3.83198,51.86666666666667,metro
Ascensor exterior,40.34993,-3.83192,51.333333333333336,metro
PARQUE OESTE,40.34589,-3.84934,53.03333333333333,metro
Avda. Móstoles,40.35002,-3.83192,51.4,metro
C/ Berlín Hospital,40.3499,-3.8325,53.45,metro
UNIVERSIDAD REY JUAN CARLOS,40.33512,-3.87218,56.9,metro
Ascensor,40.3348,-3.87213,57.583333333333336,metro
MOSTOLES CENTRAL,40.3285,-3.86354,58.766666666666666,metro
Ascensor exterior RENFE 2,40.32891,-3.86368,59.36666666666667,metro
PRADILLO,40.32168,-3.86489,59.86666666666667,metro
Pza. de Pradillo,40.3215,-3.86458,60.88333333333333,metro
Goya,40.32897,-3.86385,59.88333333333333,metro
LORANCA,40.29681,-3.83768,67.96666666666667,metro
Ascensor,40.29688,-3.83753,68.3,metro
MANUELA MALASAÑA,40.30903,-3.86402,63.7,metro
HOSPITAL DE MOSTOLES,40.31652,-3.87471,61.416666666666664,metro
Ascensor,40.31645,-3.87456,61.416666666666664,metro
Río Ebro - Río Sella,40.31636,-3.87464,61.416666666666664,metro
Cº del Molino - Universidad,40.28519,-3.81728,73.51666666666667,metro
HOSPITAL DE FUENLABRADA,40.28576,-3.81642,71.35,metro
PARQUE EUROPA,40.28518,-3.80632,72.51666666666667,metro
Francia,40.28517,-3.80596,72.91666666666667,metro
Ascensor,40.28529,-3.80644,72.66666666666667,metro
ARROYO CULEBRO,40.28874,-3.75682,75.48333333333333,metro
Senda de Mafalda,40.29345,-3.74621,75.06666666666666,metro
FUENLABRADA CENTRAL,40.28268,-3.79891,73.71666666666667,metro
Las Ciencias,40.28901,-3.75684,76.26666666666667,metro
Ascensor,40.2866,-3.787,75.71666666666667,metro
PARQUE DE LOS ESTADOS,40.28684,-3.78697,75.63333333333334,metro
Pº de la Estación,40.28267,-3.79885,73.8,metro
CONSERVATORIO,40.29324,-3.74576,74.0,metro
ALONSO DE MENDOZA,40.30081,-3.73664,72.2,metro
Ascensor,40.29336,-3.74584,74.28333333333333,metro
Ferrocarril - El Greco,40.30077,-3.73628,72.9,metro
Ascensor,40.30088,-3.73679,72.41666666666667,metro
GETAFE CENTRAL,40.30993,-3.73403,70.25,metro
Paseo del Ferrocarril,40.31,-3.73418,71.1,metro
Ramon y Cajal,40.30997,-3.73386,71.16666666666667,metro
EL CASAR,40.31862,-3.70985,66.06666666666666,metro
C. Gitanilla,40.31818,-3.70925,67.55,metro
Ascensor,40.31209,-3.72238,70.0,metro
Ascensor exterior RENFE 1,40.30989,-3.73394,70.41666666666667,metro
Ascensor,40.31819,-3.70926,67.51666666666667,metro
Avda. de España pares,40.31165,-3.7224,68.96666666666667,metro
JUAN DE LA CIERVA,40.3118,-3.72224,68.38333333333334,metro
Ascensor,40.31841,-3.71005,68.98333333333333,metro
LOS ESPARTALES,40.32423,-3.7182,64.73333333333333,metro
EL BERCIAL,40.32907,-3.72963,62.95,metro
Avda. de Rigoberta Menchú,40.32433,-3.71838,65.33333333333333,metro
ATOCHA,40.40659,-3.6893,25.983333333333334,cercanias
EL CARRASCAL,40.33664,-3.74018,60.75,metro
FUENTE DE LA MORA,40.48475,-3.66282,24.1,cercanias
OPERA,40.41809,-3.70928,22.666666666666668,metro
Avda. Rey Juan Carlos I impares,40.33686,-3.74026,61.36666666666667,metro
JULIAN BESTEIRO,40.33475,-3.75266,59.2,metro
Avda. de Gibraltar impares,40.32686,-3.75955,58.166666666666664,metro
Avda. Rey Juan Carlos I pares,40.33446,-3.75235,60.71666666666667,metro
Avda. Rey Juan Carlos I impares,40.33479,-3.75235,60.18333333333333,metro
NUEVOS MINISTERIOS,40.44662,-3.69234,0.45,cercanias
CHAMARTÍN,40.4721,-3.68247,33.016666666666666,cercanias
VALDEBEBAS,40.4823,-3.61642,44.86666666666667,cercanias
DELICIAS,40.40037,-3.69277,34.766666666666666,cercanias
CASA DEL RELOJ,40.3266,-3.75942,57.18333333333333,metro
Ascensor,40.32183,-3.76865,56.93333333333333,metro
HOSPITAL SEVERO OCHOA,40.32177,-3.76797,55.86666666666667,metro
Avda. de Orellana,40.32213,-3.76852,57.083333333333336,metro
LEGANES CENTRAL,40.32899,-3.77154,54.2,metro
Ascensor,40.3286,-3.77113,55.516666666666666,metro
PIRÁMIDES,40.4026,-3.71134,31.216666666666665,cercanias
RECOLETOS,40.42341,-3.69086,20.466666666666665,cercanias
ASAMBLEA DE MADRID-ENTREVÍAS,40.38167,-3.668,45.31666666666667,cercanias
SAN NICASIO,40.33616,-3.77587,52.583333333333336,metro
POZO EL,40.3759,-3.65623,59.88333333333333,cercanias
VICÁLVARO,40.40132,-3.59593,40.43333333333333,cercanias
SANTA EUGENIA,40.38699,-3.60906,56.983333333333334,cercanias
VALLECAS,40.38221,-3.62455,42.233333333333334,cercanias
SOL,40.41685,-3.70309,21.683333333333334,cercanias
COSLADA,40.42374,-3.56114,49.2,cercanias
CASAR EL,40.31847,-3.70984,66.3,cercanias
SAN CRISTÓBAL DE LOS ANGELES,40.34236,-3.68385,76.08333333333333,cercanias
SAN CRISTÓBAL INDUSTRIAL,40.33191,-3.69872,92.21666666666667,cercanias
VILLAVERDE BAJO,40.35264,-3.68398,63.93333333333333,cercanias
FUENCARRAL,40.50156,-3.68234,64.86666666666666,cercanias
GETAFE CENTRO,40.3101,-3.73394,70.58333333333333,cercanias
GETAFE SECTOR 3,40.28824,-3.73734,90.26666666666667,cercanias
MARGARITAS-UNIVERSIDAD LAS,40.32304,-3.72737,78.2,cercanias
VILLAVERDE ALTO,40.34123,-3.71193,79.96666666666667,cercanias
ÁGUILAS LAS,40.38119,-3.78027,38.63333333333333,cercanias
EMBAJADORES,40.40513,-3.70262,33.7,cercanias
DOCE DE OCTUBRE,40.37896,-3.69861,48.45,cercanias
FANJUL,40.38365,-3.76856,46.983333333333334,cercanias
CUATRO VIENTOS,40.37771,-3.79143,35.15,cercanias
LAGUNA,40.39918,-3.74422,31.383333333333333,cercanias
ALCOBENDAS-S.S. DE LOS REYES,40.54657,-3.63519,51.15,cercanias
ORCASITAS,40.36691,-3.70442,68.16666666666667,cercanias
VALDELASFUENTES,40.54745,-3.65434,55.11666666666667,cercanias
ALUCHE,40.38563,-3.76074,36.95,cercanias
PUENTE ALCOCER,40.35028,-3.70516,67.0,cercanias
MÓSTOLES EL SOTO,40.33089,-3.88234,72.15,cercanias
ALCORCÓN,40.35008,-3.83173,50.68333333333333,cercanias
MIRASIERRA-PACO DE LUCÍA,40.49971,-3.70918,53.1,cercanias
BARRIAL-C.COM.POZUELO EL,40.46537,-3.80774,71.86666666666666,cercanias
PITIS,40.4951,-3.72584,37.4,cercanias
MAJADAHONDA,40.47428,-3.84534,74.0,cercanias
RAMÓN Y CAJAL,40.48824,-3.69473,47.983333333333334,cercanias
POZUELO,40.44727,-3.80012,57.666666666666664,cercanias
ARAVACA,40.44833,-3.78586,46.88333333333333,cercanias
ZARZAQUEMADA,40.34085,-3.7483,74.13333333333334,cercanias
Avenida Valdemarín - La Salle,40.46862,-3.78596,51.25,emt
Avenida Valdemarín - Blanca De Castilla,40.4701,-3.78288,61.78333333333333,emt
Blanca De Castilla - Camino De La Zarzuela,40.46491,-3.78385,46.983333333333334,emt
